Inj.	Injection Name	Type 	Ret.Time	Amount	Rel.Area 	Area	Height
25	Standard 1	Check Standard	4.373	0.5235	7.41	0.4999	3.38
26	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
27	311_10_July	Unknown	4.34	507.572	6.19	4.8474	35.76
28	311_20_July	Unknown	4.34	512.7113	6.36	4.8965	36.12
29	311_40_July	Unknown	4.337	598.4029	6.42	5.7149	41.57
30	311_80_July	Unknown	4.36	219.7288	2.74	2.0985	16.13
31	311_120_July	Unknown	4.363	138.9455	1.78	1.327	10.36
32	312_10_July	Unknown	4.343	449.4094	5.68	4.292	31.95
33	312_20_July	Unknown	4.353	286.6741	3.47	2.7378	20.88
34	312_40_July	Unknown	4.367	96.6047	1.16	0.9226	7.25
35	312_80_July	Unknown	4.367	72.0127	0.98	0.6877	5.43
36	312_80_July_DUP	Unknown	4.37	71.5756	0.98	0.6836	5.4
37	312_120_July	Unknown	4.353	309.7117	4.12	2.9578	22.32
38	312_120_July_SPK	Spiked	4.34	490.6223	6.45	4.6545	34.23
39	Lab Blank	Unknown	4.347	0.0279	54.77	0.0266	0.05
40	Standard 1	Check Standard	4.377	0.4962	7.1	0.4739	3.4
41	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
42	313_10_July	Unknown	4.337	569.4722	6.38	5.4386	39.55
43	313_20_July	Unknown	4.357	253.1346	3.28	2.4175	18.44
44	313_40_July	Unknown	4.34	455.9264	5.29	4.3542	32.25
45	313_80_July	Unknown	4.367	80.9596	1.08	0.7732	6.11
46	313_120_July	Unknown	4.367	131.1714	1.81	1.2527	9.76
47	613_10_July	Unknown	4.333	612.6576	6.75	5.851	42.28
48	613_20_July	Unknown	4.357	304.1555	3.9	2.9048	21.84
49	613_40_July	Unknown	4.37	49.548	0.55	0.4732	3.78
50	613_80_July	Unknown	4.377	35.1839	0.43	0.336	2.69
51	613_80_July_DUP	Unknown	4.37	35.1397	0.43	0.3356	2.69
52	613_120_July	Unknown	4.36	212.9932	2.61	2.0341	15.53
53	613_120_July_SPK	Spiked	4.347	403.5736	4.78	3.8287	28.45
54	Lab Blank	Unknown	4.347	0.0254	52.06	0.0242	0.04
55	Standard 1	Check Standard	4.377	0.4929	7.06	0.4707	3.37
56	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
57	620_10_July	Unknown	4.347	446.4847	6.18	4.264	31.47
58	620_20_July	Unknown	4.343	484.8285	6.61	4.6302	34
59	620_40_July	Unknown	4.337	621.6919	6.76	5.9373	42.66
60	620_80_July	Unknown	4.347	440.2744	5.2	4.2047	31.04
61	620_120_July	Unknown	4.347	434.5196	5.16	4.1498	30.7
62	320_10_July	Unknown	4.337	567.267	6.66	5.4175	39.19
63	320_20_July	Unknown	4.343	517.7595	6.55	4.9447	36.01
64	320_40_July	Unknown	4.343	453.8506	5.21	4.3344	31.9
65	320_80_July	Unknown	4.357	234.1882	3.01	2.2366	16.99
66	320_80_July_DUP	Unknown	4.36	234.096	2.99	2.2357	16.98
67	320_120_July	Unknown	4.35	390.2748	5.24	3.7272	27.64
68	320_120_July_SPK	Spiked	4.337	571.8715	7.44	5.4253	39.29
69	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
70	Standard 2	Check Standard	4.37	0.9386	6.89	0.8964	6.89
71	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
72	321_10_July	Unknown	4.347	464.5301	6.13	4.4364	32.55
73	321_20_July	Unknown	4.34	502.6312	5.97	4.8002	35.06
74	321_40_July	Unknown	4.35	438.7064	5.12	4.1897	30.77
75	321_80_July	Unknown	4.37	65.4952	0.85	0.6255	4.92
76	321_120_July	Unknown	4.367	79.7603	1.03	0.7617	5.95
77	322_10_July	Unknown	4.35	334.3026	4.22	3.1927	23.8
78	322_20_July	Unknown	4.35	341.2227	4.18	3.2588	24.23
79	322_40_July	Unknown	4.353	301.1076	3.41	2.8756	21.47
80	322_80_July	Unknown	4.373	54.0864	0.7	0.5165	4.08
81	322_80_July_DUP	Unknown	4.37	54.3828	0.7	0.5194	4.08
82	322_40_July_SPK	Spiked	4.343	476.1245	5.25	4.517	32.86
83	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
84	Standard 2	Check Standard	4.373	0.9427	6.91	0.9003	6.75
85	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
86	323_10_July	Unknown	4.337	669.6956	6.81	6.3957	44.94
87	323_20_July	Unknown	4.363	188.6929	2.29	1.8021	13.45
88	323_40_July	Unknown	4.367	112.4944	1.32	1.0743	8.14
89	323_80_July	Unknown	4.377	38.0308	0.48	0.3632	2.82
90	323_120_July	Unknown	4.37	70.6151	0.92	0.6744	5.18
91	623_10_July	Unknown	4.323	830.5629	8.24	7.9321	54.4
92	623_20_July	Unknown	4.35	404.5625	5.11	3.8637	27.98
93	623_40_July	Unknown	4.353	312.76	3.56	2.9869	21.87
94	623_80_July	Unknown	4.36	154.2584	1.82	1.4732	11.04
95	623_80_July_DUP	Unknown	4.363	154.5175	1.82	1.4757	11.06
96	623_120_July	Unknown	4.373	7.8088	0.1	0.0746	0.59
97	623_120_July_SPK	Spiked	4.363	173.4159	2.24	1.6452	12.26
98	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
99	Standard 2	Check Standard	4.373	0.9472	6.95	0.9046	6.7
100	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
101	630_10_July	Unknown	4.347	492.5742	6.43	4.7042	33.36
102	630_20_July	Unknown	4.347	487.7057	7.15	4.6577	32.98
103	630_40_July	Unknown	4.33	739.1386	8.4	7.0589	48.46
104	630_80_July	Unknown	4.343	573.6147	7.17	5.4782	38.21
105	630_120_July	Unknown	4.34	542.3822	6.94	5.1799	36.23
106	330_10_July	Unknown	4.35	422.5599	5.9	4.0355	28.64
107	330_20_July	Unknown	4.353	326.6227	4.78	3.1193	22.19
108	330_40_July	Unknown	4.343	538.4858	6.41	5.1427	35.7
109	330_80_July	Unknown	4.35	400.201	5.07	3.822	27.06
110	330_80_July_DUP	Unknown	4.35	395.1503	5.07	3.7738	26.72
111	330_120_July	Unknown	4.36	195.2778	2.77	1.8649	13.45
112	330_120_July_SPK	Spiked	4.353	361.4319	5	3.4289	24.33
113	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
114	Standard 3	Check Standard	4.363	1.8861	6.96	1.8013	12.92
115	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
116	331_10_July	Unknown	4.34	570.9552	6.52	5.4528	37.63
117	331_20_July	Unknown	4.347	465.5759	6.01	4.4464	31.03
118	331_40_July	Unknown	4.347	453.9983	5.22	4.3358	30.34
119	331_80_July	Unknown	4.36	176.7645	2.27	1.6881	12.2
120	331_120_July	Unknown	4.373	47.0854	0.65	0.4497	3.36
121	332_10_July	Unknown	4.343	517.6808	6.1	4.944	34.22
122	332_20_July	Unknown	4.34	543.9181	6.46	5.1945	35.83
123	332_40_July	Unknown	4.343	500.0782	5.45	4.7759	33.06
124	332_80_July	Unknown	4.37	7.2286	0.09	0.069	0.53
125	332_80_July_DUP	Unknown	4.373	6.8203	0.09	0.0651	0.5
126	332_120_July	Unknown	4.36	2.6198	0.04	0.025	0.2
127	332_120_July_SPK	Spiked	4.363	165.7279	2.22	1.5723	11.3
128	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
129	Standard 3	Check Standard	4.363	1.8939	6.99	1.8087	12.85
130	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
131	Standard 1	Calibration Standard	4.38	0.5259	7.48	0.5022	3.16
132	Standard 2	Calibration Standard	4.37	0.9389	6.89	0.8967	6.46
133	Standard 3	Calibration Standard	4.367	1.8854	6.97	1.8006	12.81
134	Standard 4	Calibration Standard	4.313	10.033	6.99	9.5817	62.77
135	Standard 5	Calibration Standard	4.273	20.0349	7.01	19.1338	112.29
136	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
137	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
138	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
Maximum			4.38	858.1214	54.77	19.1338	116.15
Average			4.351	277.6667	6.63	3.2455	23.14
Minimum			4.187	0.0182	0.04	0.0174	0.04
Standard Deviation			0.023	231.014	9.22	3.0356	19.61
Relative Standard Deviation			0.54%	83.20%	138.98%	93.53%	84.77%
