Inj.	Injection Name	Type 	Ret.Time	Amount	Rel.Area 	Area	Height
24	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
25	Standard 1	Check Standard	3.087	5.1374	93.19	6.0954	65.1
26	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
27	P6A_20	Unknown	3.073	5164.4407	87	61.2753	621.36
28	P6A_40	Unknown	3.073	5596.0765	87.05	66.3966	672.52
29	P7A_20	Unknown	3.073	5209.9387	86.89	61.8151	626.16
30	P7A_40	Unknown	3.073	5667.014	87.65	67.2383	681.48
31	P8A_20	Unknown	3.077	5045.0287	86.71	59.8585	606.59
32	P8A_40	Unknown	3.07	5487.5661	86.93	65.1091	659.74
33	P9A_20	Unknown	3.073	5078.1392	86.32	60.2514	611.23
34	P9A_40	Unknown	3.077	5435.5999	87.97	64.4926	653.12
35	P10A_20	Unknown	3.07	5144.7612	86.02	61.0418	618.26
36	P10A_20_DUP	Unknown	3.073	5144.0091	85.99	61.0329	619.5
37	P10A_40	Unknown	3.073	5770.4532	87.26	68.4656	692.81
38	P10A_40_SPK	Spiked	3.077	5733.4681	85.5	67.5762	685.21
39	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
40	Standard 1	Check Standard	3.087	5.1341	93.24	6.0916	65.22
41	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
42	P11A_20	Unknown	3.073	5327.4298	87.28	63.2091	640.42
43	P11A_40	Unknown	3.073	5822.9103	88.89	69.088	698.7
44	P12A_20	Unknown	3.07	6057.309	87.25	71.8691	727.22
45	P12A_40	Unknown	3.07	6128.6486	88.69	72.7155	734.65
46	P1B_20	Unknown	3.073	5555.9709	86.02	65.9208	667.23
47	P1B_40	Unknown	3.07	5733.7805	87.2	68.0304	687.88
48	P2B_20	Unknown	3.073	5534.8087	85.67	65.6697	665.01
49	P2B_40	Unknown	3.073	5797.6265	85.95	68.788	696.07
50	P3B_20	Unknown	3.073	5177.8958	87	61.435	622.24
51	P3B_20_DUP	Unknown	3.073	5181.0187	86.97	61.472	624.34
52	P3B_40	Unknown	3.073	4332.937	86.51	51.4096	524.55
53	P3B_40_SPK	Spiked	3.077	4409.7718	84.37	51.9748	529.44
54	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
55	Standard 1	Check Standard	3.087	5.1336	93.3	6.0909	65.13
56	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
57	P4B_20	Unknown	3.073	4848.528	86.69	57.5271	584.15
58	P4B_40	Unknown	3.073	5452.4544	86.77	64.6925	655.74
59	P5B_20	Unknown	3.073	5546.0009	87.25	65.8025	666.18
60	P5B_40	Unknown	3.073	5797.4383	87.5	68.7857	696.73
61	P6B_20	Unknown	3.073	5348.8398	87.59	63.4632	643.33
62	P6B_40	Unknown	3.073	5760.8266	89.28	68.3513	691.98
63	P7B_20	Unknown	3.077	5301.2435	87.75	62.8985	637.17
64	P7B_40	Unknown	3.073	5675.8464	88.46	67.3431	681.61
65	P8B_20	Unknown	3.073	5292.8396	87.12	62.7987	636.77
66	P8B_20_DUP	Unknown	3.073	5253.0203	87.11	62.3263	631.38
67	P8B_40	Unknown	3.07	5681.8849	88.01	67.4147	683.32
68	P8B_40_SPK	Spiked	3.073	5713.2272	86.29	67.3376	680.76
69	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
70	Standard 2	Check Standard	3.083	10.0781	93.05	11.9575	126.32
71	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
72	P9B_20	Unknown	3.077	5486.9885	86.93	65.1023	658.99
73	P9B_40	Unknown	3.073	5423.9308	87.52	64.3541	652.49
74	P10B_20	Unknown	3.073	5563.1927	87.29	66.0064	667.38
75	P10B_40	Unknown	3.073	5896.8658	88.46	69.9654	708.68
76	P11B_20	Unknown	3.073	5794.1453	87.91	68.7467	695.24
77	P11B_40	Unknown	3.073	6189.5982	88.77	73.4386	742.34
78	P12B_20	Unknown	3.073	6310.24	88.15	74.87	756.31
79	P12B_20_DUP	Unknown	3.073	6102.4665	88.12	72.4048	731.34
80	P12B_40	Unknown	3.07	6349.3978	89.7	75.3346	760.89
81	P12B_40_SPK	Spiked	3.073	6256.5266	88.09	73.7411	745.7
82	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
83	Standard 2	Check Standard	3.083	10.0721	93.05	11.9504	126.36
84	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
85	Standard 1	Calibration Standard	3.087	5.1218	93.14	6.077	65.02
86	Standard 2	Calibration Standard	3.087	10.0396	93.04	11.9119	125.94
87	Standard 3	Calibration Standard	3.08	19.4426	93.03	23.0684	239.72
88	Standard 4	Calibration Standard	3.067	100.767	93.01	119.5586	1206.13
89	Standard 5	Calibration Standard	3.07	199.7489	92.91	236.999	2359.94
90	Lab Blank	Unknown	3.087	0.0106	100	0.0125	0.12
91	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
92	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
Maximum			3.09	6349.3978	100	237.0032	2359.94
Average			3.075	4301.8626	87.83	62.0601	627.99
Minimum			3.067	0.0106	40.39	0.0125	0.11
Standard Deviation			0.005	2351.8238	6.26	37.9346	377.96
Relative Standard Deviation			0.17%	54.67%	7.12%	61.13%	60.18%
