"","Site","Experiment","Month","Year","Sample_Name","Sample_ID","Plot_Name","Depth","CO2_Treatment","Temp_Treatment","Community","NH3_Conc_mgL","NH3_Conc_uM","NH3_Conc_Flag","NH3_QAQC_Flag","Analysis_rundate","Run_notes"
"247","GCReW","SMARTX","July",2024,"SMARTX_610-120","610-120",610,120,"Elev","0","C3",1.186754,84.7275946511313,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"248","GCReW","SMARTX","July",2024,"SMARTX_610-80","610-80",610,80,"Elev","0","C3",0.525289,37.502695138755,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"249","GCReW","SMARTX","July",2024,"SMARTX_613-10","613-10",613,10,"Elev","5.1","C3",0.278376,19.8744886375806,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"250","GCReW","SMARTX","July",2024,"SMARTX_613-120","613-120",613,120,"Elev","5.1","C3",7.133425,509.286627114167,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"251","GCReW","SMARTX","July",2024,"SMARTX_613-80","613-80",613,80,"Elev","5.1","C3",11.376898,812.246853291639,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"252","GCReW","SMARTX","July",2024,"SMARTX_620-10","620-10",620,10,"Elev","0","C3",0.119701,8.54598156596486,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"253","GCReW","SMARTX","July",2024,"SMARTX_620-120","620-120",620,120,"Elev","0","C3",2.883422,205.860195477878,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"254","GCReW","SMARTX","July",2024,"SMARTX_620-80","620-80",620,80,"Elev","0","C3",2.554126,182.350303783189,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"255","GCReW","SMARTX","July",2024,"SMARTX_623-10","623-10",623,10,"Elev","5.1","C3",0.302083,21.5670357757359,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"256","GCReW","SMARTX","July",2024,"SMARTX_623-120","623-120",623,120,"Elev","5.1","C3",6.873168,490.705733684594,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"257","GCReW","SMARTX","July",2024,"SMARTX_623-80","623-80",623,80,"Elev","5.1","C3",4.336715,309.61718320518,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"258","GCReW","SMARTX","July",2024,"SMARTX_630-10","630-10",630,10,"Elev","0","C3",0.181394,12.9505165385137,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"259","GCReW","SMARTX","July",2024,"SMARTX_630-120","630-120",630,120,"Elev","0","C3",0.548079,39.1297736083446,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"260","GCReW","SMARTX","July",2024,"SMARTX_630-80","630-80",630,80,"Elev","0","C3",0.189037,13.4961839691005,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"261","GCReW","SMARTX","July",2024,"SMARTX_633-10","633-10",633,10,"Elev","5.1","C3",0.275312,19.6557361833979,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"262","GCReW","SMARTX","July",2024,"SMARTX_633-120","633-120",633,120,"Elev","5.1","C3",5.981771,427.064976047177,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"263","GCReW","SMARTX","July",2024,"SMARTX_633-80","633-80",633,80,"Elev","5.1","C3",7.694502,549.344385187089,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
