Inj.	Injection Name	Type 	Ret.Time	Amount	Rel.Area 	Area	Height
24	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
25	Standard 1	Check Standard	3.15	4.96	92.73	6.0278	47.06
26	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
27	440_10_May	Unknown	3.147	4656.8313	87.56	56.7834	420.29
28	440_20_May	Unknown	3.137	5271.2577	89.1	64.2755	474.14
29	440_40_May	Unknown	3.137	5827.7377	91.82	71.061	523.63
30	440_80_May	Unknown	3.137	5286.6142	92.94	64.4627	475.2
31	440_120_May	Unknown	3.137	5147.8069	95.23	62.7702	463.67
32	441_10_May	Unknown	3.147	4769.9439	87.73	58.1627	430.27
33	441_20_May	Unknown	3.147	5182.015	88.51	63.1873	466.57
34	441_40_May	Unknown	3.137	5578.3838	92.32	68.0205	501.02
35	441_80_May	Unknown	3.147	4565.8703	90.17	55.6743	411.17
36	441_80_May_DUP	Unknown	3.147	4580.6097	90.16	55.854	412.76
37	441_120_May	Unknown	3.14	4598.8335	92.69	56.0762	414.34
38	441_120_May_SPK	Spiked	3.14	4638.1431	90.56	56.18	415.1
39	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
40	Standard 1	Check Standard	3.157	4.9518	92.83	6.0178	46.82
41	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
42	442_10_May	Unknown	3.14	4719.3724	87.52	57.546	424.62
43	442_20_May	Unknown	3.137	4949.325	87.97	60.35	444.73
44	442_40_May	Unknown	3.137	5383.4446	94.69	65.6435	482.6
45	442_80_May	Unknown	3.147	4950.9796	95.25	60.3702	444.72
46	442_120_May	Unknown	3.137	4962.3972	93.01	60.5094	445.75
47	443_10_May	Unknown	3.14	5001.3877	88.68	60.9848	449.26
48	443_20_May	Unknown	3.147	5541.052	91.13	67.5653	496.46
49	443_40_May	Unknown	3.137	5630.6	94.84	68.6572	504.18
50	443_80_May	Unknown	3.147	5240.7161	94.29	63.9031	469.92
51	443_80_May_DUP	Unknown	3.137	5286.0214	94.29	64.4555	473.95
52	443_120_May	Unknown	3.137	5237.5524	93.56	63.8645	469.47
53	443_120_May_SPK	Spiked	3.137	5300.1032	91.69	64.198	472.11
54	Lab Blank	Unknown	3.157	0.019	18.33	0.0231	0.06
55	Standard 1	Check Standard	3.147	4.9498	92.8	6.0155	46.8
56	Lab Blank	Unknown	3.15	0.0146	15.51	0.0177	0.03
57	450_10_May	Unknown	3.14	4364.7436	87.49	53.2218	392.86
58	450_20_May	Unknown	3.14	4654.0584	87.29	56.7496	418.59
59	450_40_May	Unknown	3.147	5520.9808	90.47	67.3205	493.78
60	450_80_May	Unknown	3.14	5042.9474	92.87	61.4916	452.34
61	450_120_May	Unknown	3.14	4699.4843	94.28	57.3035	422.41
62	451_10_May	Unknown	3.147	4686.5182	88.79	57.1454	420.88
63	451_20_May	Unknown	3.14	4995.363	88.58	60.9114	448.23
64	451_40_May	Unknown	3.137	5465.5292	92.03	66.6444	488.64
65	451_80_May	Unknown	3.137	5005.283	93.96	61.0323	448.54
66	451_80_May_DUP	Unknown	3.14	4978.6643	93.95	60.7077	446.41
67	451_120_May	Unknown	3.147	4599.3203	95.38	56.0822	413.67
68	451_120_May_SPK	Spiked	3.14	4595.1428	93.16	55.6591	410.41
69	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
70	Standard 2	Check Standard	3.147	9.9885	92.88	12.1389	93.17
71	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
72	452_10_May	Unknown	3.14	4735.5113	87.24	57.7428	424.8
73	452_20_May	Unknown	3.147	5094.2951	87.94	62.1177	456.35
74	452_40_May	Unknown	3.14	5981.4807	92.94	72.9357	533.44
75	452_80_May	Unknown	3.147	5237.1727	95.29	63.8599	469.03
76	452_120_May	Unknown	3.147	5039.6614	95.51	61.4515	451.07
77	453_10_May	Unknown	3.14	4507.3437	86.55	54.9606	404.86
78	453_20_May	Unknown	3.137	5482.5244	91.2	66.8516	490.04
79	453_40_May	Unknown	3.137	6114.4328	93.69	74.5568	545.04
80	453_80_May	Unknown	3.14	5167.9889	94.3	63.0163	462.54
81	453_80_May_DUP	Unknown	3.14	5189.3637	94.31	63.2769	464.35
82	453_120_May	Unknown	3.147	5131.7161	93.67	62.574	459.41
83	453_120_May_SPK	Spiked	3.147	5094.4886	91.67	61.7075	452.69
84	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
85	Standard 2	Check Standard	3.147	9.9738	92.9	12.1211	92.87
86	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
87	460_10_May	Unknown	3.14	4488.791	87.48	54.7344	403.02
88	460_20_May	Unknown	3.14	4726.3611	87.87	57.6313	424.02
89	460_40_May	Unknown	3.14	5106.5125	91	62.2667	457.01
90	460_80_May	Unknown	3.14	4809.3694	92.96	58.6434	431.24
91	460_120_May	Unknown	3.147	4508.2288	91.98	54.9714	403.8
92	461_10_May	Unknown	3.147	4633.4615	86.35	56.4985	415.48
93	461_20_May	Unknown	3.14	4881.1215	87.35	59.5183	437.66
94	461_40_May	Unknown	3.137	5694.1907	89.59	69.4326	508.13
95	461_80_May	Unknown	3.14	4931.4961	92.14	60.1326	441.4
96	461_80_May_DUP	Unknown	3.14	4919.3237	92.14	59.9842	440.57
97	461_120_May	Unknown	3.14	4834.9438	90.12	58.9553	433.11
98	461_120_May_SPK	Spiked	3.14	4896.3348	88.23	59.3074	435.26
99	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
100	Standard 2	Check Standard	3.147	9.9718	92.92	12.1187	92.8
101	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
102	462_10_May	Unknown	3.14	4564.2254	86.83	55.6542	409.37
103	462_20_May	Unknown	3.14	5055.8198	87.43	61.6485	452.38
104	462_40_May	Unknown	3.147	5638.7409	92.17	68.7564	503.17
105	462_80_May	Unknown	3.14	5232.3792	95.11	63.8014	467.49
106	462_120_May	Unknown	3.14	4979.0527	94.36	60.7125	445.15
107	463_10_May	Unknown	3.14	4654.5355	87.65	56.7554	416.93
108	463_20_May	Unknown	3.14	5330.8556	90.51	65.0022	475.63
109	463_40_May	Unknown	3.14	5369.2936	93.74	65.4709	478.84
110	463_80_May	Unknown	3.147	4953.018	94	60.395	442.98
111	463_80_May_DUP	Unknown	3.14	4917.0233	93.99	59.9561	439.42
112	463_120_May	Unknown	3.14	4662.4308	90.79	56.8517	417.9
113	463_120_May_SPK	Spiked	3.14	4684.0904	88.75	56.7365	416.42
114	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
115	Standard 3	Check Standard	3.153	19.5925	93.21	23.8107	179.32
116	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
117	Standard 1	Calibration Standard	3.15	4.9568	92.77	6.024	46.65
118	Standard 2	Calibration Standard	3.157	9.9778	92.95	12.126	92.72
119	Standard 3	Calibration Standard	3.147	19.6186	93.22	23.8424	179.3
120	Standard 4	Calibration Standard	3.13	99.7292	93.05	121.2003	882.44
121	Standard 5	Calibration Standard	3.14	200.3145	93.01	243.441	1819.98
122	Lab Blank	Unknown	3.15	0.0172	40.58	0.0209	0.11
123	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
124	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
Maximum			3.157	7072.044	96.57	243.441	1848.23
Average			3.142	4141.7313	89.49	58.8783	434.68
Minimum			3.13	0.0146	15.51	0.0177	0.03
Standard Deviation			0.005	2118.086	12.96	34.4165	257.28
Relative Standard Deviation			0.17%	51.14%	14.49%	58.45%	59.19%
