Inj.	Injection Name	Type 	Ret.Time	Amount	Rel.Area 	Area	Height
24	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
25	Standard 1	Check Standard	3.21	4.8233	90.69	6.1216	60.19
26	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
27	311_10_July	Unknown	3.193	5599.6982	90.7	71.07	679.7
28	311_20_July	Unknown	3.197	5530.756	91.12	70.195	670.92
29	311_40_July	Unknown	3.193	6401.6318	91.21	81.2479	772.22
30	311_80_July	Unknown	3.197	5711.7975	94.59	72.4927	690.7
31	311_120_July	Unknown	3.197	5600.8652	95.44	71.0848	678.9
32	312_10_July	Unknown	3.197	5450.571	91.51	69.1773	660.59
33	312_20_July	Unknown	3.193	5838.4317	94.02	74.0999	709.56
34	312_40_July	Unknown	3.193	6028.5221	96.29	76.5125	727.84
35	312_80_July	Unknown	3.197	5313.5733	96.25	67.4386	642.97
36	312_80_July_DUP	Unknown	3.197	5297.9053	96.24	67.2397	639.42
37	312_120_July	Unknown	3.197	5265.9431	93.13	66.834	639.08
38	312_120_July_SPK	Spiked	3.197	5196.6143	90.82	65.5173	626.23
39	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
40	Standard 1	Check Standard	3.21	4.8278	91.76	6.1273	59.96
41	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
42	313_10_July	Unknown	3.197	6092.3873	90.69	77.3231	736.3
43	313_20_July	Unknown	3.197	5413.4122	93.24	68.7057	656.54
44	313_40_July	Unknown	3.197	5949.4352	91.66	75.5088	717.52
45	313_80_July	Unknown	3.2	5354.6945	95.33	67.9605	648.71
46	313_120_July	Unknown	3.197	5156.9148	94.36	65.4503	625.44
47	613_10_July	Unknown	3.197	6160.3885	90.26	78.1861	743.8
48	613_20_July	Unknown	3.197	5444.4051	92.88	69.099	657.49
49	613_40_July	Unknown	3.197	6493.8545	96.5	82.4184	783.56
50	613_80_July	Unknown	3.197	5889.1824	96.4	74.744	710.08
51	613_80_July_DUP	Unknown	3.197	5882.0354	96.4	74.6533	710.59
52	613_120_July	Unknown	3.193	5795.8032	94.21	73.5589	699.14
53	613_120_July_SPK	Spiked	3.197	5854.8187	92.09	73.8158	701.58
54	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
55	Standard 1	Check Standard	3.21	4.8202	91.81	6.1177	59.96
56	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
57	620_10_July	Unknown	3.197	4877.4054	89.77	61.9028	590.05
58	620_20_July	Unknown	3.197	4946.3617	89.64	62.778	598.26
59	620_40_July	Unknown	3.197	6251.2731	90.31	79.3396	751.33
60	620_80_July	Unknown	3.197	5833.7415	91.55	74.0404	702.38
61	620_120_July	Unknown	3.197	5809.2677	91.62	73.7298	698.67
62	320_10_July	Unknown	3.193	5771.7501	90.08	73.2536	694.49
63	320_20_July	Unknown	3.197	5354.014	90.02	67.9518	645.8
64	320_40_July	Unknown	3.193	6018.0092	91.89	76.3791	722.08
65	320_80_July	Unknown	3.193	5489.1375	93.72	69.6668	663.38
66	320_80_July_DUP	Unknown	3.197	5518.94	93.74	70.045	666.27
67	320_120_July	Unknown	3.197	5135.4691	91.58	65.1781	619.54
68	320_120_July_SPK	Spiked	3.197	5174.0597	89.43	65.233	619.92
69	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
70	Standard 2	Check Standard	3.21	9.5433	93.11	12.1121	119.15
71	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
72	321_10_July	Unknown	3.197	5185.8051	90.87	65.817	625.55
73	321_20_July	Unknown	3.193	5792.5559	91.4	73.5177	697.04
74	321_40_July	Unknown	3.197	5947.6582	92.28	75.4862	714.88
75	321_80_July	Unknown	3.197	5552.9247	95.77	70.4763	668.3
76	321_120_July	Unknown	3.197	5576.0771	95.61	70.7702	669.43
77	322_10_July	Unknown	3.197	5543.0788	92.9	70.3514	666.83
78	322_20_July	Unknown	3.193	5697.1371	92.82	72.3066	685.55
79	322_40_July	Unknown	3.193	6242.83	93.83	79.2324	746.45
80	322_80_July	Unknown	3.197	5615.7977	96.27	71.2743	673.49
81	322_80_July_DUP	Unknown	3.193	5652.7537	96.28	71.7433	676.49
82	322_40_July_SPK	Spiked	3.193	6275.7775	92.01	79.1231	744.37
83	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
84	Standard 2	Check Standard	3.21	9.5543	93.09	12.1261	116.85
85	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
86	323_10_July	Unknown	3.197	6731.9011	90.95	85.4396	794.68
87	323_20_July	Unknown	3.197	5890.9056	95.06	74.7659	696.47
88	323_40_July	Unknown	3.193	6151.5583	95.96	78.0741	726.55
89	323_80_July	Unknown	3.197	5792.9693	96.71	73.5229	686.31
90	323_120_July	Unknown	3.193	5579.7999	96.18	70.8174	662.28
91	623_10_July	Unknown	3.197	6793.7619	89.57	86.2247	799.88
92	623_20_July	Unknown	3.197	5483.9223	92	69.6006	649.46
93	623_40_July	Unknown	3.197	6209.7379	93.96	78.8125	733.68
94	623_80_July	Unknown	3.197	6103.4178	95.66	77.4631	720
95	623_80_July_DUP	Unknown	3.197	6115.6642	95.67	77.6185	721.79
96	623_120_July	Unknown	3.197	5461.7412	97.12	69.3191	647.12
97	623_120_July_SPK	Spiked	3.197	5530.6614	94.95	69.7289	649.93
98	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
99	Standard 2	Check Standard	3.21	9.5459	93.05	12.1155	115.86
100	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
101	630_10_July	Unknown	3.197	5221.0223	90.62	66.2639	614.66
102	630_20_July	Unknown	3.2	4599.9971	89.61	58.382	541.38
103	630_40_July	Unknown	3.197	5905.6494	89.15	74.953	690.31
104	630_80_July	Unknown	3.197	5427.3892	90.15	68.8831	634.01
105	630_120_July	Unknown	3.197	5312.5722	90.32	67.4258	621.27
106	330_10_July	Unknown	3.2	4912.2903	91.15	62.3456	574.89
107	330_20_July	Unknown	3.197	4742.299	92.16	60.1881	552.9
108	330_40_July	Unknown	3.197	5767.4835	91.17	73.1995	667.7
109	330_80_July	Unknown	3.197	5482.2297	92.27	69.5791	636.55
110	330_80_July_DUP	Unknown	3.197	5410.7451	92.25	68.6718	628.69
111	330_120_July	Unknown	3.197	5017.8902	94.51	63.6858	583.86
112	330_120_July_SPK	Spiked	3.197	5020.1997	92.3	63.2932	580.59
113	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
114	Standard 3	Check Standard	3.207	18.9645	93.04	24.0692	222.92
115	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
116	331_10_July	Unknown	3.197	6001.6368	91.02	76.1713	692.29
117	331_20_July	Unknown	3.197	5309.0811	91.08	67.3815	613.04
118	331_40_July	Unknown	3.197	6039.512	92.23	76.652	696.7
119	331_80_July	Unknown	3.197	5587.5568	95.16	70.9159	646.9
120	331_120_July	Unknown	3.197	5249.272	96.28	66.6225	608.05
121	332_10_July	Unknown	3.197	5833.5152	91.4	74.0375	671.45
122	332_20_July	Unknown	3.197	5774.6319	91.18	73.2902	664.43
123	332_40_July	Unknown	3.193	6385.0579	92.4	81.0376	733.29
124	332_80_July	Unknown	3.197	5654.088	97.32	71.7603	652.33
125	332_80_July_DUP	Unknown	3.197	5575.8078	97.33	70.7668	642.04
126	332_120_July	Unknown	3.197	5344.8055	97.24	67.8349	615.34
127	332_120_July_SPK	Spiked	3.197	5344.327	95.14	67.3797	610.58
128	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
129	Standard 3	Check Standard	3.207	18.959	93.01	24.0623	221.46
130	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
131	Standard 1	Calibration Standard	3.21	4.8287	91.27	6.1285	56.45
132	Standard 2	Calibration Standard	3.21	9.553	93.11	12.1244	112.83
133	Standard 3	Calibration Standard	3.207	18.9293	93.03	24.0246	221.61
134	Standard 4	Calibration Standard	3.197	100.4027	93.01	127.4286	1117.01
135	Standard 5	Calibration Standard	3.193	200.0588	92.96	253.9097	1978.17
136	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
137	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
138	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
Maximum			3.21	6793.7619	97.33	253.9097	2034.99
Average			3.198	4708.1963	92.09	67.9682	632.29
Minimum			3.187	0.0112	10.86	0.0142	0.04
Standard Deviation			0.005	2134.3496	7.99	33.5632	278.61
Relative Standard Deviation			0.14%	45.33%	8.68%	49.38%	44.06%
