Inj.	Injection Name	Type 	Ret.Time	Amount	Rel.Area 	Area	Height
24	Lab Blank	Unknown	4.673	0.0154	39.96	0.0145	0.03
25	Standard 1	Check Standard	4.687	0.4993	7.1	0.4692	3.54
26	Lab Blank	Unknown	4.41	0.0192	50.55	0.018	0.03
27	311_10_Sept	Unknown	4.667	301.9699	3.54	2.8376	21.21
28	311_20_Sept	Unknown	4.657	403.5385	4.53	3.792	27.99
29	311_40_Sept	Unknown	4.65	527.6547	5.74	4.9583	36.1
30	311_80_Sept	Unknown	4.667	291.8682	3.37	2.7427	20.49
31	311_120_Sept	Unknown	4.673	158.6551	2.02	1.4909	11.23
32	312_10_Sept	Unknown	4.667	285.002	3.36	2.6781	20.01
33	312_20_Sept	Unknown	4.677	124.3142	1.5	1.1682	8.8
34	312_40_Sept	Unknown	4.68	53.5128	0.63	0.5029	3.74
35	312_80_Sept	Unknown	4.69	18.9197	0.25	0.1778	1.29
36	312_80_Sept_DUP	Unknown	4.687	18.8478	0.24	0.1771	1.27
37	312_120_Sept	Unknown	4.66	358.1732	4.37	3.3657	25.02
38	312_120_Sept_SPK	Spiked	4.65	513.3334	6.26	4.7918	34.94
39	Lab Blank	Unknown	4.68	0.0151	39.36	0.0142	0.03
40	Standard 1	Check Standard	4.69	0.503	7.15	0.4726	3.54
41	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
42	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
43	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
44	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
45	313_10_Sept	Unknown	4.657	537.1683	5.54	5.0477	36.63
46	313_20_Sept	Unknown	4.677	267.7049	3.28	2.5156	18.77
47	313_40_Sept	Unknown	4.667	380.118	4.13	3.5719	26.45
48	313_80_Sept	Unknown	4.683	133.7355	1.69	1.2567	9.41
49	313_120_Sept	Unknown	4.69	62.0545	0.78	0.5831	4.15
50	613_10_Sept	Unknown	4.647	677.7793	6.7	6.3691	45.43
51	613_20_Sept	Unknown	4.653	538.5624	5.52	5.0608	36.83
52	613_40_Sept	Unknown	4.683	129.6624	1.38	1.2184	8.91
53	613_80_Sept	Unknown	4.69	17.2841	0.21	0.1624	1.17
54	613_80_Sept_DUP	Unknown	4.69	17.5003	0.21	0.1644	1.18
55	613_120_Sept	Unknown	4.67	276.6946	3.16	2.6001	19.49
56	613_120_Sept_SPK	Spiked	4.66	430.8852	4.96	4.0222	29.65
57	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
58	Standard 1	Check Standard	4.69	0.4902	6.94	0.4607	3.48
59	Lab Blank	Unknown	4.473	0.0137	45.11	0.0129	0.03
60	620_10_Sept	Unknown	4.667	304.0608	3.67	2.8572	21.39
61	620_20_Sept	Unknown	4.657	450.5548	5.3	4.2338	31.17
62	620_40_Sept	Unknown	4.647	624.1738	6.69	5.8653	42.2
63	620_80_Sept	Unknown	4.653	458.6204	5.22	4.3096	31.74
64	620_120_Sept	Unknown	4.65	499.4185	5.75	4.693	34.35
65	320_10_Sept	Unknown	4.663	358.6368	4.24	3.3701	25.06
66	320_20_Sept	Unknown	4.66	390.8055	4.53	3.6724	27.23
67	320_40_Sept	Unknown	4.66	435.5793	4.87	4.0931	30.21
68	320_80_Sept	Unknown	4.673	162.5503	2.09	1.5275	11.48
69	320_80_Sept_DUP	Unknown	4.677	162.2121	2.09	1.5243	11.46
70	320_120_Sept	Unknown	4.66	386.8817	4.64	3.6355	26.99
71	320_120_Sept_SPK	Spiked	4.65	544.6012	6.49	5.0837	36.96
72	Lab Blank	Unknown	4.447	0.0107	24.58	0.01	0.04
73	Standard 2	Check Standard	4.68	0.986	7	0.9266	7.07
74	Lab Blank	Unknown	4.467	0.0197	52.29	0.0185	0.04
75	321_10_Sept	Unknown	4.67	216.2425	2.61	2.032	15.24
76	321_20_Sept	Unknown	4.667	294.261	3.4	2.7652	20.69
77	321_40_Sept	Unknown	4.663	324.5763	3.64	3.05	22.73
78	321_80_Sept	Unknown	4.68	106.8126	1.32	1.0037	7.29
79	321_120_Sept	Unknown	4.68	86.0886	1.07	0.809	5.84
80	322_10_Sept	Unknown	4.673	187.0235	2.3	1.7574	13.21
81	322_20_Sept	Unknown	4.68	154.3439	1.78	1.4504	10.88
82	322_40_Sept	Unknown	4.677	171.5297	1.93	1.6119	12.12
83	322_80_Sept	Unknown	4.673	216.7632	2.69	2.0369	15.26
84	322_80_Sept_DUP	Unknown	4.673	216.4962	2.69	2.0344	15.22
85	322_120_Sept	Unknown	4.673	186.228	2.33	1.75	13.15
86	322_120_Sept_SPK	Spiked	4.663	345.3993	4.3	3.2242	23.97
87	Lab Blank	Unknown	4.68	0.0175	38.8	0.0164	0.03
88	Standard 2	Check Standard	4.683	0.9877	7.01	0.9281	7.07
89	Lab Blank	Unknown	4.46	0.0194	50.33	0.0183	0.04
90	323_10_Sept	Unknown	4.64	766.2366	7.98	7.2003	50.49
91	323_20_Sept	Unknown	4.68	131.5444	1.46	1.2361	9.27
92	323_40_Sept	Unknown	4.687	72.579	0.82	0.682	4.88
93	323_80_Sept	Unknown	4.68	129.7742	1.55	1.2195	9.13
94	323_120_Sept	Unknown	4.677	140.0241	1.7	1.3158	9.88
95	623_10_Sept	Unknown	4.643	708.5174	7.35	6.6579	47.07
96	623_20_Sept	Unknown	4.657	495.1486	5.09	4.6529	33.86
97	623_40_Sept	Unknown	4.67	288.2345	3.23	2.7085	20.13
98	623_80_Sept	Unknown	4.673	175.2387	2	1.6467	12.32
99	623_80_Sept_DUP	Unknown	4.673	177.5055	2.01	1.668	12.48
100	623_120_Sept	Unknown	4.69	22.298	0.27	0.2095	1.48
101	623_120_Sept_SPK	Spiked	4.673	180.4179	2.21	1.6841	12.6
102	Lab Blank	Unknown	4.457	0.0118	24.95	0.0111	0.05
103	Standard 2	Check Standard	4.687	0.9955	7.05	0.9354	7.13
104	Lab Blank	Unknown	4.387	0.0228	52.88	0.0214	0.04
105	630_10_Sept	Unknown	4.657	451.7834	5.1	4.2454	31.07
106	630_20_Sept	Unknown	4.663	377.2438	4.67	3.5449	26.17
107	630_40_Sept	Unknown	4.643	644.4577	7.42	6.0559	43.14
108	630_80_Sept	Unknown	4.643	621.4332	7.52	5.8396	41.81
109	630_120_Sept	Unknown	4.65	567.2652	7.12	5.3306	38.46
110	330_10_Sept	Unknown	4.66	408.7278	5.39	3.8408	28.25
111	330_20_Sept	Unknown	4.67	275.0889	3.5	2.585	19.25
112	330_40_Sept	Unknown	4.657	404.8073	4.93	3.804	27.99
113	330_80_Sept	Unknown	4.657	446.7457	5.3	4.198	30.75
114	330_80_Sept_DUP	Unknown	4.66	451.7475	5.29	4.245	31.04
115	330_120_Sept	Unknown	4.673	228.3905	3.09	2.1462	16.03
116	330_120_Sept_SPK	Spiked	4.66	391.9402	5.11	3.6586	26.95
117	Lab Blank	Unknown	4.397	0.0224	52.3	0.0211	0.04
118	Standard 3	Check Standard	4.677	1.9811	7.06	1.8617	14.12
119	Lab Blank	Unknown	4.38	0.0221	51.47	0.0208	0.04
120	331_10_Sept	Unknown	4.663	352.7484	4.09	3.3148	24.52
121	331_20_Sept	Unknown	4.667	334.0246	3.87	3.1388	23.26
122	331_40_Sept	Unknown	4.66	380.1942	4.27	3.5727	26.33
123	331_80_Sept	Unknown	4.673	231.9437	2.83	2.1796	16.26
124	331_120_Sept	Unknown	4.683	84.8971	1.12	0.7978	5.73
125	332_10_Sept	Unknown	4.663	318.3514	3.41	2.9915	22.14
126	332_20_Sept	Unknown	4.663	377.4296	4.17	3.5467	26.09
127	332_40_Sept	Unknown	4.66	394.1528	4.24	3.7038	27.27
128	332_80_Sept	Unknown	4.687	51.362	0.65	0.4826	3.55
129	332_80_Sept_DUP	Unknown	4.687	51.1195	0.64	0.4804	3.54
130	332_120_Sept	Unknown	4.69	17.5332	0.23	0.1648	1.14
131	332_120_Sept_SPK	Spiked	4.677	176.5698	2.3	1.6482	12.32
132	Lab Blank	Unknown	4.473	0.0226	53.02	0.0213	0.04
133	Standard 3	Check Standard	4.677	1.9804	7.06	1.8609	14.1
134	Lab Blank	Unknown	4.383	0.0258	54.58	0.0243	0.04
135	Standard 1	Calibration Standard	4.693	0.488	6.95	0.4585	3.44
136	Standard 2	Calibration Standard	4.68	0.9861	7.01	0.9266	7.06
137	Standard 3	Calibration Standard	4.677	1.9819	7.07	1.8624	14.06
138	Standard 4	Calibration Standard	4.62	10.468	7.08	9.8367	66.11
139	Standard 5	Calibration Standard	4.58	19.8382	7.22	18.6418	109.56
140	Lab Blank	Unknown	4.383	0.0124	24.29	0.0116	0.05
141	Lab Blank	Unknown	4.393	0.0119	23.97	0.0112	0.04
142	Lab Blank	Unknown	4.437	0.0111	25.86	0.0104	0.04
Maximum			4.693	766.2366	59	18.6418	111.24
Average			4.636	223.3707	10.3	2.6218	18.81
Minimum			4.37	0.0107	0.21	0.01	0.02
Standard Deviation			0.085	209.4931	15.16	2.8487	18.52
Relative Standard Deviation			1.83%	93.79%	147.29%	108.65%	98.45%
