Inj.	Injection Name	Type 	Ret.Time	Amount	Rel.Area 	Area	Height
24	Lab Blank	Unknown	3.09	0.0095	98.81	0.0112	0.11
25	Standard 1	Check Standard	3.09	5.1038	93.23	6.0266	63.54
26	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
27	440_10_Sept	Unknown	3.08	5874.9807	90.47	69.3726	694.06
28	440_20_Sept	Unknown	3.08	5220.2193	92.18	61.641	617.34
29	440_40_Sept	Unknown	3.08	5513.5607	91.92	65.1049	652.01
30	440_80_Sept	Unknown	3.08	5371.8565	95.87	63.4316	636.03
31	440_120_Sept	Unknown	3.077	5388.32	95.46	63.626	637.44
32	441_10_Sept	Unknown	3.08	5650.2903	91.65	66.7194	667.53
33	441_20_Sept	Unknown	3.08	5037.2539	93.44	59.4806	597.27
34	441_40_Sept	Unknown	3.077	5401.4374	93.07	63.7809	639.2
35	441_80_Sept	Unknown	3.08	4860.8479	95.11	57.3975	577.11
36	441_80_Sept_DUP	Unknown	3.08	4882.0866	95.13	57.6483	578.81
37	441_120_Sept	Unknown	3.08	4729.0162	93.28	55.8409	560.59
38	441_120_Sept_SPK	Spiked	3.083	4695.7957	90.89	55.0814	553.74
39	Lab Blank	Unknown	3.09	0.0138	41.65	0.0164	0.11
40	Standard 1	Check Standard	3.093	5.0867	93.34	6.0065	63.38
41	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
42	442_10_Sept	Unknown	3.08	5575.6877	93.45	65.8385	659.38
43	442_20_Sept	Unknown	3.077	5268.4306	93.18	62.2103	624.93
44	442_40_Sept	Unknown	3.08	5216.1626	95.46	61.5931	616.38
45	442_80_Sept	Unknown	3.08	4970.7777	94.77	58.6956	589.29
46	442_120_Sept	Unknown	3.077	4866.3723	94.02	57.4628	577.48
47	443_10_Sept	Unknown	3.077	5753.3812	92.54	67.9367	678.86
48	443_20_Sept	Unknown	3.08	5178.9893	94.52	61.1542	613.27
49	443_40_Sept	Unknown	3.08	5544.618	94.35	65.4716	655.33
50	443_80_Sept	Unknown	3.077	4971.0185	93.99	58.6985	588.84
51	443_80_Sept_DUP	Unknown	3.08	4774.3782	93.95	56.3765	566.31
52	443_120_Sept	Unknown	3.08	5169.473	92.87	61.0418	610.57
53	443_120_Sept_SPK	Spiked	3.08	5155.5559	90.69	60.4743	606.04
54	Lab Blank	Unknown	3.09	0.0097	100	0.0114	0.11
55	Standard 1	Check Standard	3.093	5.0713	93.36	5.9882	63.15
56	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
57	450_10_Sept	Unknown	3.077	6080.6928	90.89	71.8016	717.6
58	450_20_Sept	Unknown	3.08	5283.1669	91.31	62.3843	624.99
59	450_40_Sept	Unknown	3.08	4789.7884	90.13	56.5585	568.09
60	450_80_Sept	Unknown	3.08	4956.8427	95.31	58.5311	585.63
61	450_120_Sept	Unknown	3.08	4625.2708	93.58	54.6158	548.6
62	451_10_Sept	Unknown	3.077	5538.964	95.83	65.4048	653.68
63	451_20_Sept	Unknown	3.08	5110.9577	93.64	60.3509	603.53
64	451_40_Sept	Unknown	3.077	5210.6516	94.28	61.5281	616.65
65	451_80_Sept	Unknown	3.077	4982.8445	93.61	58.8381	589.37
66	451_80_Sept_DUP	Unknown	3.08	4938.6659	93.6	58.3164	584.25
67	451_120_Sept	Unknown	3.08	4551.1766	94.56	53.7409	540.06
68	451_120_Sept_SPK	Spiked	3.08	4553.7321	92.07	53.415	535.89
69	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
70	Standard 2	Check Standard	3.09	10.0034	93.19	11.8122	123
71	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
72	452_10_Sept	Unknown	3.08	5849.8276	92.99	69.0755	688.96
73	452_20_Sept	Unknown	3.077	5472.9579	91.94	64.6254	645.38
74	452_40_Sept	Unknown	3.08	5585.9702	92.4	65.9599	659.51
75	452_80_Sept	Unknown	3.08	5206.068	94.9	61.4739	614.64
76	452_120_Sept	Unknown	3.08	5037.2921	94.23	59.481	594.79
77	453_10_Sept	Unknown	3.077	6169.27	91.88	72.8476	725.41
78	453_20_Sept	Unknown	3.08	5685.1822	93.43	67.1314	669.75
79	453_40_Sept	Unknown	3.077	5427.3079	94.5	64.0864	641.19
80	453_80_Sept	Unknown	3.08	4796.4432	95.08	56.637	567.06
81	453_80_Sept_DUP	Unknown	3.08	5223.7161	95.19	61.6823	616.62
82	453_120_Sept	Unknown	3.08	5109.1618	94.74	60.3297	604.03
83	453_120_Sept_SPK	Spiked	3.08	5099.1848	92.53	59.8131	598.5
84	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
85	Standard 2	Check Standard	3.093	10.0135	93.2	11.824	122.92
86	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
87	460_10_Sept	Unknown	3.08	5665.941	93.65	66.9042	666.67
88	460_20_Sept	Unknown	3.08	5233.3899	93.11	61.7966	617.6
89	460_40_Sept	Unknown	3.077	4919.6881	92.2	58.0923	581.98
90	460_80_Sept	Unknown	3.08	4821.6283	94.59	56.9344	569.85
91	460_120_Sept	Unknown	3.08	4848.7372	93.61	57.2545	573.74
92	461_10_Sept	Unknown	3.077	5947.199	94.64	70.2253	700.16
93	461_20_Sept	Unknown	3.077	5215.2694	93.23	61.5826	615.32
94	461_40_Sept	Unknown	3.08	5262.9114	91.21	62.1452	620.82
95	461_80_Sept	Unknown	3.08	5282.417	93.18	62.3755	623.26
96	461_80_Sept_DUP	Unknown	3.08	5224.7366	93.16	61.6944	616.32
97	461_120_Sept	Unknown	3.083	4607.8306	93.7	54.4099	544.67
98	461_120_Sept_SPK	Spiked	3.08	4839.9821	91.42	56.7727	568.61
99	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
100	Standard 2	Check Standard	3.09	10.0242	93.17	11.8367	122.83
101	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
102	462_10_Sept	Unknown	3.077	5987.2411	93.33	70.6981	703.99
103	462_20_Sept	Unknown	3.08	5251.055	93.16	62.0052	619.2
104	462_40_Sept	Unknown	3.077	5326.578	95.5	62.8969	627.46
105	462_80_Sept	Unknown	3.08	5075.5552	95.72	59.9328	599.17
106	462_120_Sept	Unknown	3.08	4907.7965	94.97	57.9519	579.33
107	463_10_Sept	Unknown	3.077	6036.7174	93.21	71.2824	709.7
108	463_20_Sept	Unknown	3.077	5378.9964	96.31	63.5159	632.87
109	463_40_Sept	Unknown	3.08	5577.6571	96.54	65.8617	656.96
110	463_80_Sept	Unknown	3.08	5102.0309	96.47	60.2455	601.97
111	463_80_Sept_DUP	Unknown	3.08	5041.7937	96.46	59.5342	593.8
112	463_120_Sept	Unknown	3.08	4943.8234	94.68	58.3773	584.71
113	463_120_Sept_SPK	Spiked	3.08	4947.5626	92.37	58.0346	579.86
114	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
115	Standard 3	Check Standard	3.087	19.4293	93.03	22.9424	235.13
116	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
117	Standard 1	Calibration Standard	3.093	5.0796	93.28	5.9981	63.23
118	Standard 2	Calibration Standard	3.09	10.0005	93.13	11.8087	122.99
119	Standard 3	Calibration Standard	3.09	19.3393	93.07	22.8361	234.51
120	Standard 4	Calibration Standard	3.07	100.8558	93.04	119.0919	1182.34
121	Standard 5	Calibration Standard	3.077	200.463	92.94	236.7094	2326.2
122	Lab Blank	Unknown	3.09	0.0096	100	0.0114	0.1
123	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
124	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
Maximum			3.093	6966.9885	100	236.7094	2326.2
Average			3.081	4255.9011	93.1	58.3112	582.98
Minimum			3.07	0.0095	41.65	0.0112	0.1
Standard Deviation			0.005	2223.9627	7.02	33.9918	335.1
Relative Standard Deviation			0.16%	52.26%	7.55%	58.29%	57.48%
