Inj.	Injection Name	Type 	Ret.Time	Amount	Rel.Area 	Area	Height
24	310_120_May_SPK	Spiked	3.087	6020.3901	91.02	70.7238	697.66
25	Lab Blank	Unknown	3.1	0.0103	100	0.0121	0.11
26	Standard 1	Check Standard	3.103	5.0634	93.17	5.9878	62.7
27	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
28	311_10_May	Unknown	3.083	5301.4938	87.68	62.6939	620.88
29	311_40_May	Unknown	3.087	6424.21	90.56	75.9708	749.02
30	311_20_May	Unknown	3.087	6081.6473	90.66	71.9197	710.42
31	311_80_May	Unknown	3.083	6388.9238	93.56	75.5535	746.05
32	311_120_May	Unknown	3.087	6247.2014	94.09	73.8775	727.13
33	312_10_May	Unknown	3.087	5485.7644	87.89	64.873	641.64
34	312_20_May	Unknown	3.087	6061.1013	91.48	71.6768	708.51
35	312_40_May	Unknown	3.083	5961.2323	95.16	70.4957	696.88
36	312_80_May	Unknown	3.083	5576.4406	95.5	65.9453	652.26
37	312_80_May_DUP	Unknown	3.087	5645.0257	95.52	66.7564	661.02
38	312_120_May	Unknown	3.087	5637.5369	92.35	66.6678	659.04
39	312_120_May_SPK	Spiked	3.087	5844.3986	90.23	68.6564	679.62
40	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
41	Standard 1	Check Standard	3.103	5.0479	93.3	5.9694	62.49
42	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
43	313_10_May	Unknown	3.083	5922.6659	89.39	70.0397	693.33
44	313_20_May	Unknown	3.083	6294.7447	93.31	74.4398	736.08
45	313_40_May	Unknown	3.083	6101.6978	89.27	72.1568	714.39
46	313_80_May	Unknown	3.087	5823.2695	95.37	68.8642	681.9
47	313_120_May	Unknown	3.087	6086.5636	95.05	71.9779	711.27
48	613_10_May	Unknown	3.087	5917.7625	89.14	69.9817	692.11
49	613_20_May	Unknown	3.083	7143.8157	93.82	84.4806	833.53
50	613_40_May	Unknown	3.083	7214.6702	95.44	85.3185	842.77
51	613_80_May	Unknown	3.083	6347.8068	95.29	75.0672	742.19
52	613_80_May_DUP	Unknown	3.087	6377.6917	95.29	75.4207	744.33
53	613_120_May	Unknown	3.087	6255.9027	92.38	73.9804	731.25
54	613_120_May_SPK	Spiked	3.087	6280.1193	90.43	73.7749	729.35
55	Lab Blank	Unknown	3.1	0.0088	100	0.0104	0.1
56	Standard 1	Check Standard	3.1	5.0589	93.15	5.9826	62.68
57	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
58	620_10_May	Unknown	3.083	5634.8245	89.29	66.6357	661.11
59	620_20_May	Unknown	3.087	6204.3608	89.55	73.3709	725.74
60	620_40_May	Unknown	3.087	6596.3793	90.28	78.0068	770.79
61	620_80_May	Unknown	3.087	6525.8276	90.77	77.1725	762.98
62	620_120_May	Unknown	3.087	6207.1707	90.33	73.4041	727.1
63	320_10_May	Unknown	3.087	5598.6587	88.45	66.2081	656.26
64	320_20_May	Unknown	3.083	6184.7869	89.08	73.1394	722.83
65	320_40_May	Unknown	3.083	6346.7534	91.78	75.0548	741.8
66	320_80_May	Unknown	3.083	6186.2843	93.29	73.1571	723.79
67	320_80_May_DUP	Unknown	3.087	5970.63	93.27	70.6069	698.77
68	320_120_May	Unknown	3.087	5898.6803	90.07	69.756	690.54
69	320_120_May_SPK	Spiked	3.087	5905.9035	88.1	69.3789	686.54
70	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
71	Standard 2	Check Standard	3.1	9.9705	93.17	11.7909	122.12
72	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
73	321_10_May	Unknown	3.083	5860.416	88.76	69.3035	686.66
74	321_20_May	Unknown	3.09	6346.1868	90.98	75.0481	740.3
75	321_40_May	Unknown	3.087	6185.7888	91.43	73.1513	723.09
76	321_80_May	Unknown	3.087	6090.5912	94.63	72.0255	712.45
77	321_120_May	Unknown	3.087	6173.8841	93.99	73.0105	722.56
78	322_10_May	Unknown	3.087	5727.7512	88.88	67.7347	670.23
79	322_20_May	Unknown	3.087	6301.8409	91.31	74.5237	735.83
80	322_40_May	Unknown	3.087	6570.7594	93.51	77.7038	766.74
81	322_80_May	Unknown	3.087	6102.0791	93.22	72.1613	713.53
82	322_80_May_DUP	Unknown	3.087	6105.3129	93.23	72.1996	713.49
83	322_120_May	Unknown	3.083	5996.4256	91.88	70.9119	700.14
84	322_120_May_SPK	Spiked	3.087	5982.1456	89.85	70.2745	694.45
85	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
86	Standard 2	Check Standard	3.097	9.973	93.14	11.7938	122.01
87	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
88	323_10_May	Unknown	3.087	5968.0379	86.81	70.5762	698.86
89	323_20_May	Unknown	3.083	6454.1121	92.43	76.3244	754.06
90	323_40_May	Unknown	3.087	6726.9119	95.17	79.5504	785.04
91	323_80_May	Unknown	3.087	6307.1883	93.73	74.5869	736.39
92	323_120_May	Unknown	3.083	6374.4667	92.54	75.3825	744.13
93	623_10_May	Unknown	3.087	5495.2362	87.8	64.985	643.2
94	623_20_May	Unknown	3.087	6192.7732	89.25	73.2339	723.7
95	623_40_May	Unknown	3.083	6901.0839	91.7	81.6101	804.68
96	623_80_May	Unknown	3.083	6614.7962	93.44	78.2246	771.68
97	623_80_May_DUP	Unknown	3.083	6544.0285	93.43	77.3877	763.31
98	623_120_May	Unknown	3.083	6092.5587	95.05	72.0488	711.87
99	623_120_May_SPK	Spiked	3.087	6002.2973	92.92	70.5113	695.86
100	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
101	Standard 2	Check Standard	3.1	9.9539	93.12	11.7712	121.97
102	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
103	630_10_May	Unknown	3.087	5067.5337	88.56	59.9271	594.17
104	630_20_May	Unknown	3.083	5894.6759	89.87	69.7087	689.47
105	630_40_May	Unknown	3.087	6225.88	90.35	73.6254	727.37
106	630_80_May	Unknown	3.087	5856.3517	89.42	69.2554	685.53
107	630_120_May	Unknown	3.087	5877.5792	88.85	69.5065	687.4
108	330_10_May	Unknown	3.09	4569.1167	86.62	54.033	537.66
109	330_20_May	Unknown	3.087	5522.8666	89.36	65.3118	647.15
110	330_40_May	Unknown	3.087	5937.7392	90.74	70.2179	694.16
111	330_80_May	Unknown	3.087	6022.3688	91.26	71.2187	704.24
112	330_80_May_DUP	Unknown	3.087	5974.323	91.26	70.6505	698.57
113	330_120_May	Unknown	3.087	5605.9333	92.84	66.2941	655.76
114	330_120_May_SPK	Spiked	3.087	5542.9418	90.7	65.115	644.85
115	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
116	Standard 3	Check Standard	3.097	19.2363	93.09	22.7482	231.79
117	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
118	331_10_May	Unknown	3.087	5298.3977	86.1	62.6573	621.5
119	331_20_May	Unknown	3.087	6075.9194	90.52	71.852	709.96
120	331_40_May	Unknown	3.087	6403.126	92.5	75.7214	746.25
121	331_80_May	Unknown	3.087	6282.3268	93.09	74.2929	733.72
122	331_120_May	Unknown	3.087	5771.3234	93.98	68.2499	676.27
123	332_10_May	Unknown	3.087	5880.0726	88.07	69.536	688.33
124	332_20_May	Unknown	3.087	6417.766	90.96	75.8946	749.88
125	332_40_May	Unknown	3.087	6609.3532	93.4	78.1602	772.03
126	332_80_May	Unknown	3.087	6246.222	95.92	73.8659	729.54
127	332_80_May_DUP	Unknown	3.087	6129.1465	95.9	72.4814	715.89
128	332_120_May	Unknown	3.087	6134.0649	93.3	72.5396	716
129	332_120_May_SPK	Spiked	3.087	6121.1857	91.35	71.9079	709.73
130	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
131	Standard 3	Check Standard	3.097	19.2621	93.08	22.7787	231.8
132	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
133	Standard 1	Calibration Standard	3.103	5.0359	93.22	5.9553	62.21
134	Standard 2	Calibration Standard	3.1	9.9272	93.13	11.7397	121.43
135	Standard 3	Calibration Standard	3.097	19.1815	93.08	22.6835	231.4
136	Standard 4	Calibration Standard	3.08	99.9272	93.02	118.1709	1164.87
137	Standard 5	Calibration Standard	3.083	200.343	92.99	236.9196	2305.77
138	Lab Blank	Unknown	3.1	0.0115	100	0.0136	0.12
139	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
140	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
Maximum			3.103	7214.6702	100	236.9196	2305.77
Average			3.088	4971.7941	92.06	66.2178	654.46
Minimum			3.08	0.0088	86.1	0.0104	0.1
Standard Deviation			0.005	2402.8533	2.66	32.9868	321.8
Relative Standard Deviation			0.18%	48.33%	2.89%	49.82%	49.17%
